Cement,Blast_Furnace_Slag,Fly_Ash,Water,Superplasticizer,Coarse_Aggregate,Fine_Aggregate,Age,Compressive_Strength,Water_Cement_Ratio,Total_Binders,Cement_Water_Ratio,Total_Aggregates,Aggregate_Binder_Ratio
109.05717749015308,194.2168652551214,151.350301137727,132.04131279667774,8.15863678194596,1046.64879126611,878.972646894877,325,20.743104850542476,1.210753073162928,454.6243438830015,0.8259322418134655,1925.621438160987,4.23563204230117
526.7603349512775,284.6603393420269,103.87717190078747,217.28996545791009,6.536741388802319,816.1335408553808,857.1226364344695,313,50.95897499989003,0.412502519723715,915.2978461940919,2.424227616039237,1673.2561772898503,1.8281002017511914
466.27476195218554,114.75090105554516,40.97625483014251,238.89132630031264,19.855037553419944,930.4681016513014,913.0982697005549,273,37.42594106028,0.5123402461246871,622.0019178378732,1.951827926000239,1843.566371351856,2.963923934125855
193.42920869844153,225.3208955173233,175.56601563040817,176.42272645213865,19.01134799296587,987.4227978364538,974.992468959642,244,31.067870589334593,0.9120790372832668,594.316119846173,1.0963962103313063,1962.4152667960957,3.301972134466129
180.00298557112427,318.9519893650274,175.91637099030584,153.6325134802073,17.803841481141713,859.1833336437624,876.7709453066368,327,31.664121610727783,0.8534998071990465,674.8713459264575,1.1716464275272975,1735.9542789503992,2.572274388931562
180.69798433551088,221.71074774562965,174.11568500920137,176.47243147085928,0.487303296283611,1193.861791036336,662.3406146205774,47,20.451652529210797,0.9766153846143308,576.5244170903419,1.023944549465503,1856.2024056569135,3.219642309383828
233.8665869021966,83.86541091130816,47.75924227630786,214.04821632050013,21.863341633519425,883.6389458358457,697.3770467061643,249,24.11590846043899,0.9152577935813272,365.4912400898126,1.0925883472536013,1581.0159925420098,4.3257288250014
330.89282991818465,8.784281360353688,90.24786883619764,121.17704100544825,9.705912374564743,852.1412520173062,936.8774923492458,79,22.89279212397023,0.3662123504924843,429.924980114736,2.730656130671712,1789.018744366552,4.1612346970141365
290.0558082025309,313.2355946043348,196.99793122817505,196.62901863301065,19.95167967019893,881.4139495547586,683.7224303336834,110,42.963313339699305,0.6779006421264794,800.2893340350407,1.4751424292255277,1565.136379888442,1.955713156886722
228.14082168713844,7.65698790613937,154.40249526199807,199.7279190353593,16.6973528550646,1107.6244532638898,629.0089267817925,13,18.298404479447967,0.8754589273341741,390.2003048552759,1.1422580417850796,1736.6333800456823,4.450620254358321
369.215273677847,314.8926021663118,5.433484245111964,202.8994720964716,10.281927762837215,970.2022637087372,881.3120216169002,90,25.69104653299215,0.549542466310612,689.5413600892707,1.8196955855178274,1851.5142853256375,2.6851388364665074
161.3772986868984,190.4173682497963,13.040918252098413,151.46287039751405,4.0372880131232325,1026.1663759010153,761.0105421960568,342,18.011920471301472,0.938563674258669,364.8355851887932,1.065457813280337,1787.176918097072,4.898581691729039
228.543645355496,338.06437146464265,92.78627536246655,212.82685403915647,2.8325669298144285,808.4036627945443,968.0160210183616,348,21.069851247892455,0.931230678972096,659.3942921826052,1.0738477829186346,1776.419683812906,2.694017380606874
261.19921104922435,287.5619648785195,181.844041172312,131.88089322313093,24.945549993366708,813.7725234293258,860.1020284374647,280,38.370850060994215,0.5049054041678452,730.6052171000558,1.980569016978814,1673.8745518667906,2.2910793855411997
300.6707930554958,359.25627979200146,107.74035959054284,145.9051437406841,27.55192626244674,978.3302199308064,636.1675911166643,221,39.044505342443784,0.4852654368519057,767.6674324380401,2.0607278492516703,1614.4978110474708,2.1031214075605322
445.477423012926,126.25625356261564,99.56250160685804,234.07110606508263,19.493641402928983,1126.6620972806495,979.1426269014644,73,39.55540166478416,0.5254387629388141,671.2961781823997,1.9031713503718934,2105.804724182114,3.1369234514097597
187.8564641496783,276.1877840152057,21.094739991326115,216.0340095944536,3.103023445814501,1154.0955514830262,703.4229054560983,234,16.492380812404374,1.1499950804052412,485.1389881562101,0.8695689373276404,1857.5184569391245,3.8288377192661773
326.2631529019891,144.6951288993272,131.3560209448588,121.78692202147488,12.06081650664722,834.6826270382561,734.8849961625143,260,38.084948575741414,0.3732781987123756,602.3143027461751,2.6789670638400613,1569.5676232007704,2.6058946567340793
360.6624102992987,172.75522330940717,164.4206321200451,152.28891384807403,21.868176003154716,1015.3452408404092,760.9041654734168,113,40.37243067517547,0.422247812633692,697.8382657287509,2.368277514009336,1776.249406313826,2.545359710905066
120.438181596799,225.90196675861324,76.08400150151246,147.8728427891114,23.394626520302044,1165.291874511708,620.4897185617253,46,18.10544801684853,1.2277903969370585,422.4241498569247,0.8144712668340441,1785.7815930734334,4.227460938675685
367.3197348366329,314.52376110708195,155.1223701850655,155.20482264480643,3.546558668732658,955.1891017591544,798.606168892242,274,50.395232980261454,0.4225333079744122,836.9658661287804,2.3666773272713404,1753.7952706513963,2.0954203052069835
175.0306144224083,354.27004891174624,192.8953307801623,152.18277013638522,0.0009215653614724,1131.8263325713474,649.3273964301169,43,37.55250893759364,0.8694637257520934,722.1959941143168,1.1501342383605384,1781.1537290014644,2.4663024213888463
128.62270091352298,276.57842899122653,40.753291825537815,128.12841844656995,21.36411137641815,853.4782617597745,760.3881306753407,208,23.025251916305688,0.9961571132977114,445.9544217302873,1.0038577114503224,1613.8663924351151,3.6189043404332013
517.5096363914666,150.39604158024017,104.66592623894826,179.66226715758663,10.697885279586169,1174.1577958671196,740.2839151968337,349,51.649163116226504,0.3471669984936905,772.5716042106551,2.880458120555414,1914.4417110639533,2.478012006433966
524.8780945528061,151.68852081974526,57.42759161691511,215.25535172220145,7.634439948547808,1100.5693270125212,909.1360333706014,103,37.43990778510592,0.4101054205845608,733.9942069894665,2.438397421264533,2009.7053603831225,2.738039811820972
455.6948331712429,265.52962857200095,158.57088380676788,198.87512421326673,0.3869240936857632,1176.5337571147606,921.2682046530924,124,39.31121743937153,0.4364217229088761,879.7953455500117,2.29136165206148,2097.801961767853,2.384420390922157
234.0300584362831,85.95977247658884,115.5186731762315,207.47331691775037,16.20898220284499,1070.6468934210025,661.3651529556352,10,22.242736395313763,0.8865242281441251,435.50850408910344,1.128000756497573,1732.0120463766375,3.9769878891326407
142.9757301628089,39.77068072730208,126.91648351006076,130.5493932097111,25.534522062779452,945.3615727997708,746.6204749516905,329,23.9499902237278,0.9130877881235668,309.66289440017175,1.0951849460773553,1691.9820477514613,5.463948307493838
401.062531665349,127.66397675067957,159.58283192317882,243.69379232298235,28.728949388177636,1175.272469009889,749.3412644127327,187,31.259152512762796,0.6076204409100053,688.3093403392073,1.6457642512854664,1924.6137334226216,2.796146471692725
293.66709724542454,103.40603699546942,79.19409453249098,229.0039383995932,16.972348518398675,910.2267105236714,660.564177574434,31,14.331367314740316,0.7798079544750947,476.26722877338494,1.2823670164702556,1570.7908880981054,3.298129271131336
153.6968233317027,106.67092336415644,183.01801368140863,224.66174140443616,15.433839832196824,932.8690088246932,919.3814020204762,156,12.239736101139655,1.4617201353575129,443.38576037726773,0.6841254873699996,1852.2504108451694,4.177514427321996
317.87784044895886,84.09879037796757,106.605773449228,226.98789465542976,2.551691564677233,1080.323367200696,882.8913313341693,60,21.391236631037938,0.7140727215676327,508.5824042761544,1.400417590248595,1963.2146985348654,3.860170312673386
115.1309492906961,15.153548269090278,31.5909645670696,241.252366057259,16.46618404627799,1106.1265198101546,676.1527145188139,249,3.282714870380015,2.095460582437454,161.87546212685595,0.47722205246008176,1782.2792343289684,11.010187775910476
500.1009769146641,6.434616504028972,139.1798236337605,190.75301559478072,11.399372368961838,1171.7613935396616,746.6887634375196,270,42.245718321165505,0.3814290001423658,645.7154170524535,2.6217198997107105,1918.4501569771812,2.9710459225744943
213.86319190400744,355.58006030497137,158.6522700876509,146.03666232279136,18.214058426507307,881.9209636224838,642.3220099426057,217,39.536711155523165,0.6828508497541735,728.0955222966297,1.464448642569604,1524.2429735650894,2.0934656606006503
391.509805115752,153.99832814491043,63.35233541350534,200.18186902083033,11.661790436296402,1119.1992140876896,851.2826388372175,2,32.88889508382456,0.5113074216918922,608.8604686741677,1.9557705551995452,1970.4818529249071,3.2363438822293
237.15287347934083,138.3575929774854,171.4358513997506,216.57459417683208,7.208973703511003,1095.4184213587855,648.5487698194479,24,22.702381789369312,0.9132277884699492,546.9463178565768,1.095017051195334,1743.9671911782334,3.1885527596431245
328.82992931823674,244.6730217695051,181.22865095315328,215.92926113602329,2.848958256851295,825.5178225014391,994.3736674499672,206,22.88092554167332,0.6566593910223122,754.7316020408952,1.522859512361747,1819.8914899514064,2.4113095105997635
340.55252291104307,78.5713996314231,55.38089747556179,187.7883731416944,9.447553337666871,954.8892564840828,912.2728298751448,320,21.934306318493785,0.5514226455774849,474.50482001802794,1.8134909910214811,1867.1620863592275,3.9349696938553502
181.3359604312319,341.98602622208114,196.7042945430444,128.89963351336516,2.8993450286325686,913.1061828240396,756.095419833598,199,27.93011550863784,0.7108332688498805,720.0262811963574,1.4067996586850637,1669.2016026576375,2.3182509392354134
526.6172362164058,283.0842051895987,28.142305609751684,168.2446819959166,5.306908524719518,921.7961697416122,831.4255729117417,356,50.37850478506754,0.3194819129064337,837.8437470157562,3.130067648909028,1753.2217426533539,2.0925402247113545
441.0584422788904,32.187960832413424,40.403133680497994,239.6996591002365,29.62008475738638,1193.1787518218805,964.5367264865636,114,35.2404525214457,0.5434646208374114,513.6495367918018,1.8400461808518913,2157.7154783084443,4.200754257047123
513.3795342882432,150.3290792825742,36.844967847605226,195.9783582684654,13.323106707198558,1057.1109653919711,821.6397121583304,280,40.92776054974652,0.3817416651409227,700.5535814184226,2.6195725835450596,1878.7506775503016,2.68180868299376
493.7240341881655,316.4825907223793,178.79794200157409,189.98315262324272,15.956152995150497,1087.0704631174,669.799394559182,155,56.05226059913539,0.3847962413570439,989.0045669121189,2.598777983052392,1756.8698576765821,1.7764021688614653
363.07599067687744,340.1035280249077,130.85851046499238,154.95095686968517,26.208555862116462,1190.6470549260036,751.4813422324637,165,40.82375473779216,0.4267727992170793,834.0380291667775,2.343167141473201,1942.1283971584674,2.3285849436610184
505.6246634101714,168.2645440499531,30.420856644454577,167.89835958915526,29.867067014720632,950.8807129830554,937.2579460118982,222,41.12054781919569,0.3320612536120557,704.310064104579,3.0114925759097786,1888.1386589949536,2.6808344154437562
138.93670090284456,220.82810011585477,88.06468367366979,236.394991589912,17.481433480340446,1120.7360673811224,857.6852063958472,91,8.566146060391338,1.7014582184099645,447.82948469236914,0.5877311527135315,1978.4212737769697,4.417800393683371
186.23245946442387,60.13222059314708,123.0596050139604,206.64019617848865,24.37421463132515,973.8123853217982,860.2897537335201,167,27.7324178519528,1.1095820608971945,369.42428507153136,0.9012402374200357,1834.1021390553183,4.96475790350432
119.90000712063676,356.82070540931153,16.69281699787666,222.3603134778033,9.808230730100258,1147.813468725992,946.7285942753956,207,14.331595852529588,1.854547958901092,493.41352952782495,0.5392149581251852,2094.5420630013878,4.2450033038327355
243.1453455358363,83.40181249803962,176.48327368146775,179.06490499879516,9.172318723418734,872.2630165245213,957.589222985002,282,29.14112101993634,0.7364521192218481,503.03043171534364,1.357861528128431,1829.8522395095233,3.637657135910627
271.0180074633721,339.38343868864524,160.72070708830702,201.93213852930052,12.081111629836808,1179.0744708257118,967.9170287117744,65,24.698911445032444,0.7450875328149238,771.1221532403243,1.3421241880427428,2146.991499537486,2.784243054768477
219.3935739805142,233.87279363725264,101.04135471532764,152.28986913661697,20.175217880209473,887.5086833643519,637.9396773012625,4,31.51531165747484,0.6941400624165175,554.3077223330945,1.440631443341116,1525.4483606656145,2.751988289546041
464.6445040268489,218.7852461563893,193.42532305183408,211.7099079368532,20.465750677652963,930.4882027923726,817.6504007852403,157,48.072015256199705,0.455638463604037,876.8550732350723,2.1947225264744747,1748.138603577613,1.9936459934342674
256.9714637451793,184.5678639659431,83.55219585501995,175.58817338143385,9.457183039483525,1102.4768936427122,896.2038084873275,249,28.96320151274376,0.6832983352406492,525.0915235661423,1.4634895892843238,1998.6807021300397,3.806347298383458
223.61118426244752,83.04113221839313,196.82206380729957,177.53091692591693,3.9962977240988606,957.5020566261628,902.7707380508054,257,25.84742248578115,0.7939268221823502,503.47438028814025,1.2595619294624594,1860.2727946769683,3.694870816688482
338.7862765896293,63.55009152198298,133.58399976072542,204.4119021949946,18.971887693965257,1043.2845507065786,842.6864807880015,235,32.64901806274497,0.6033653554467853,535.9203678723377,1.6573705980508464,1885.97103149458,3.5191254980326474
162.00665898889557,79.37503526526312,126.93425465078828,241.71648079096047,3.8497758656629353,977.8294004277714,666.7149340734696,306,18.408051610488485,1.4920157128080054,368.31594890494694,0.6702342283768438,1644.5443345012409,4.4650369862904205
452.9666715317775,67.11777437193163,33.190979059157,128.32082505912072,17.354775246879903,1096.9479748359126,918.9682215766657,74,33.72172324988098,0.2832897719056985,553.2754249628662,3.5299544818472297,2015.9161964125783,3.6436033582150866
132.80228321909917,280.65041048403117,176.3855516609288,227.216620855111,20.80266384168927,891.3325009474444,888.0445334059783,187,18.313259499269808,1.7109391145048738,589.838245364059,0.5844743343128189,1779.3770343534227,3.0167203438209715
534.2302521042276,126.04509330002284,85.49793758412304,158.0098043535851,21.01834489183355,823.3831948947508,634.4543086196145,62,46.03262568960725,0.295770978395955,745.7732829883735,3.3809943268378357,1457.8375035143654,1.9547998524064758
439.7876984905293,20.823363562822692,32.44668115649587,177.7095290858291,22.6041633197879,919.9717589892264,785.5239298697505,337,40.526429536229,0.4040802634902622,493.05774320984784,2.474755860042391,1705.4956888589768,3.4590181623678697
187.43489987503585,348.8769468506921,2.521503995151808,122.84873274075116,26.185782646969937,989.723465947372,669.5909598087214,164,28.448379230432096,0.6554208038239158,538.8333507208797,1.525737349448948,1659.3144257560934,3.0794575419954517
102.42973153438506,318.16291858683326,111.95113672767653,159.1359901184607,14.998769758943652,867.2080208770715,734.9908182851888,56,22.812015817021276,1.553611317091461,532.5437868488948,0.6436616346694198,1602.1988391622604,3.0085767193766397
458.80302852012704,333.99082195027665,105.47992442453528,185.34206154191696,21.907475685887135,941.9189158625554,607.2324368822742,111,51.46110129735974,0.4039686968495812,898.2737748949389,2.4754393293308876,1549.1513527448296,1.7245870869669067
411.0172312929515,358.1668161527167,143.8707244738317,127.30289005516708,18.575182060975106,959.9932073174274,760.1319473643033,218,50.291630280018765,0.3097264064932408,913.0547719195,3.228655933222223,1720.1251546817307,1.8839232952756382
420.7631539380344,62.602289719015424,178.05161060356042,183.84244481981148,5.5991981939304765,822.9567374753094,819.9507684624841,240,28.938589951408396,0.4369261973135743,661.4170542606103,2.288716048953955,1642.9075059377935,2.4839206902131954
439.3589525418161,142.64712680495714,15.881316928605903,240.52438175159557,0.770689346082245,1033.3228992736815,847.8330371308348,21,27.28425090366064,0.5474439074476435,597.8873962753792,1.8266711646537743,1881.1559364045163,3.1463381702364575
132.57964676299974,272.96585125347286,146.29929806807246,133.70111835401468,8.536241570308013,1153.737371188515,865.3961380514841,141,31.616539141599507,1.0084588518554412,551.8447960845451,0.9916121001467953,2019.133509239999,3.6588793145576
257.72492055948,250.5674224993652,37.48238881951645,219.37729464981555,13.291011190128582,860.697165181221,934.516525240984,265,29.12569684936908,0.8512071482011991,545.7747318783616,1.1748021643300754,1795.213690422205,3.289294255605643
150.98238619105706,55.40252628234782,171.6354106314328,173.25723693887903,18.513178332859688,1039.1232053606057,686.185162910292,139,12.21445959551302,1.1475327772316088,378.02032310483764,0.8714348032937868,1725.3083682708975,4.564062466536784
479.7655073852612,293.69992499662237,163.81270277233122,205.17258288816396,25.49877991509616,1065.8956819643386,648.1927289753871,70,49.988125408996645,0.4276518001603778,937.2781351542149,2.338350965961047,1714.0884109397257,1.8287937663857896
374.25117580412547,80.79860586119784,108.15875099710888,153.83075773807985,5.887371501184969,967.7338721677154,940.6148687591702,118,35.05722043354473,0.4110361374484802,563.2085326624322,2.4328761120799047,1908.3487409268855,3.3883519695726703
245.59513093516563,80.57434133614431,142.0485597246623,140.73399413037657,3.766493696954313,1080.439034945708,662.6451259570599,198,21.236662535917333,0.5730325092134207,468.21803199597224,1.7451016895579987,1743.084160902768,3.722804423982036
127.9656741258504,193.3107922416289,62.87002263674968,140.86013985525943,28.904398424229825,964.2926173964048,989.904032534478,205,25.98013861910517,1.1007650357605097,384.146489004229,0.9084590875555092,1954.1966499308828,5.087113134878527
236.83222155489136,213.45837654301317,94.23357978656291,129.1639529336088,3.2413367812922136,1001.854915190974,937.0152917594548,214,30.93634631697576,0.5453816718248875,544.5241778844675,1.83357830242796,1938.8702069504288,3.560668719033082
243.0806616917687,208.83103482161204,164.32737954209432,144.13407163716158,14.354732103215674,802.9412178217708,800.3506423558397,56,22.5787414770706,0.5929475040672982,616.2390760554752,1.6864899390596004,1603.2918601776105,2.601736764958538
421.0267184687482,32.93526146319175,91.85303943464278,206.3485200485659,17.566911863799056,1076.6880456538756,992.5685699688102,287,39.216235735730294,0.490107898137782,545.8150193665828,2.0403670371353084,2069.256615622686,3.7911316878455525
380.5252873962938,315.88591054693694,71.55965306508836,234.6197795396561,16.241232627223148,1064.5370715778895,638.9506916432017,293,38.92931636728467,0.6165681685572554,767.9708510083191,1.6218806792117726,1703.4877632210912,2.2181672142692275
490.3736067335837,95.61601533193418,98.84248945005996,225.83633912685104,2.580964710988296,815.3603509305378,721.2263044700406,175,37.590431218694114,0.4605393439324034,684.8321115155778,2.1713671441430136,1536.5866554005784,2.24374212243058
307.7745670712577,46.6253716618095,165.64985048744367,209.06746028368292,1.710807420108581,947.3000429580532,855.2897660162446,347,23.034339989782467,0.6792876431380974,520.0497892205109,1.4721304150040349,1802.5898089742977,3.466186981204536
152.62146821285273,319.94930875283177,67.04160947417455,134.35614224344334,3.16450282383107,1191.612736316667,740.0027473892715,128,26.334813325026815,0.8803226952060522,539.612386439859,1.1359470855922165,1931.6154837059385,3.5796351830430435
413.8277063781178,344.0345393627112,34.75231862714876,157.5943680184735,17.567630516178376,968.2946250274468,971.3490207923168,325,47.54288616078939,0.3808212103480529,792.6145643679777,2.625904158767959,1939.6436458197636,2.4471461073471628
434.7454213914349,310.3659422155622,142.40280406615616,160.27489379192096,16.330346629029634,1000.7781620527368,626.250435271127,292,54.294430267731926,0.3686637878300116,887.5141676731532,2.712498577324587,1627.0285973238638,1.8332423938533149
346.96196693057834,291.4257869009561,165.19564254161637,152.49440303169075,7.0122237611023275,1163.972063263887,819.7647328243859,288,40.451448385930846,0.4395133114466188,803.5833963731508,2.2752439435988623,1983.736796088273,2.468613469419057
439.2255591800068,235.88711303004783,20.127495704706668,186.950735762264,19.133224255367747,1086.9047503463023,836.3465069580458,226,38.93612332481684,0.4256371967771721,695.2401679147613,2.3494187246128213,1923.2512573043482,2.7663120545419133
317.27006240033194,198.30865341929015,47.97482255118894,189.6219959343574,24.60202506166948,1032.8280524496895,861.0912495108896,64,25.28011315679416,0.5976674713641655,563.553538370811,1.6731711995593763,1893.919301960579,3.3606732510911934
330.00244492807735,31.31523356810765,28.39439795219878,166.39517677224433,1.247368795397813,1119.121872536429,702.2664893327258,48,23.249775814178665,0.5042240726686418,389.7120764483838,1.9832452558391924,1821.3883618691548,4.673676983449581
288.11804807776184,147.04315670545154,69.58828231643332,165.9925906357367,14.943898306441271,1145.7465065823894,745.8265710079457,202,24.851829760275624,0.5761270137125738,504.74948709964673,1.7357283657920852,1891.5730775903353,3.7475482906571123
111.18441576740187,134.16786612443303,90.07019578108253,227.71222772779055,20.679312363080708,982.7552286949068,937.4722118659912,337,13.370330386088424,2.048058859293421,335.42247767291747,0.4882672172541952,1920.227440560898,5.724802505434298
147.47222787705397,93.51136215371744,149.7652673926613,222.60807028155912,7.569357812090613,990.0433459727342,677.977107588064,60,8.265588068692296,1.509491471622339,390.7488574234327,0.6624747597449102,1668.0204535607982,4.268778838048546
113.82884170216307,260.4312409278906,130.22951697633482,160.01345811849694,9.233127158794472,954.4203742607344,930.7471388693448,257,23.6935019170217,1.4057373836516531,504.4895996063885,0.711370424966804,1885.1675131300792,3.7367817187924577
380.0205809560634,178.5152646283575,124.18571349568624,238.7924977035237,18.409137089681515,1186.6824560073842,825.062169161097,65,23.79260505726036,0.6283672771163202,682.7215590801072,1.5914259644282605,2011.7446251684812,2.9466546037876515
238.31663167358377,29.176637726753256,70.47498932193088,243.8659522103258,26.938058803312103,1078.8665017161402,904.8750044776328,239,18.862318343546377,1.0232854941670322,337.9682587222679,0.9772443816512937,1983.7415061937731,5.869608920357081
323.77110411246923,79.26595270193208,168.289510616952,162.4765304639053,24.29773260908698,833.289226483229,885.4429465053886,289,42.86367443877585,0.5018252969464051,571.3265674313533,1.9927253689381066,1718.7321729886175,3.0083183085917473
499.32924852748096,245.97315491745456,94.25743347963292,166.07524334309713,17.493906572987505,1145.1838493252071,683.0045981539516,38,52.99874811709803,0.3325966660932682,839.5598369245685,3.0066446899367762,1828.1884474791586,2.1775558656737113
209.68858082550497,27.407109416508067,195.82098760303091,185.73243994485463,21.906651532717476,992.2239763345073,827.5250945735492,25,14.066778016953304,0.8857537173157477,432.916677845044,1.1289819962940404,1819.7490709080564,4.203462615407504
280.56848613567706,306.43448905755673,126.82842765914737,242.34570562937756,10.94467410623396,827.501562568995,947.089261122037,59,31.13790229291029,0.8637666651991137,713.8314028523812,1.1577200652556812,1774.590823691032,2.4860083439870935
432.4425009589414,178.25274972503075,25.252948312900543,233.92152630850052,19.228965842962733,1019.8869020653244,772.8464947207717,357,41.35274614817434,0.5409309348405382,635.9481989968727,1.8486648398002814,1792.7333967860961,2.8189928041527668
200.6711928163139,173.0111678375933,135.2355124150868,133.33383513586668,13.985447733826708,966.8657115902809,986.6363080893268,297,35.05002084366148,0.6644393411161659,508.9178730689939,1.5050282819198195,1953.5020196796077,3.838540800108177
133.87116032466892,213.26680247742632,65.0208030863398,171.0549966252841,5.698084093726827,1151.09976194505,780.8860400406872,158,3.817472984155396,1.2777583776105002,412.158765888435,0.7826205779766217,1931.9858019857372,4.687479587680772
227.4906392820579,296.8851477330537,137.26543933721948,191.93825466747035,21.052148216317715,881.597841443755,657.1142546671539,57,33.40525916493744,0.8437193515883202,661.6412263523312,1.1852282374672076,1538.712096110909,2.325598881729187
170.93736639176194,125.2113148447895,13.928229632481148,185.4072214317002,16.69393912046466,1130.5858437968732,755.7738720310692,48,11.122733270749071,1.084650040803692,310.0769108690326,0.9219563567794007,1886.3597158279424,6.083522022136906
509.06696703073214,244.08581492126288,34.97628743519188,145.20219883179604,10.758647458607742,1023.0754764741812,980.6809625562148,328,48.19768868938373,0.2852320190381361,788.129069387187,3.505917755559896,2003.756439030396,2.5424216880978965
455.5729670083435,203.6635070384848,171.14745178115726,231.64618025186013,27.340175702358923,821.8441212853876,727.8883397359417,56,38.13949960931134,0.5084721812469125,830.3839258279856,1.9666759301319634,1549.7324610213293,1.86628427263458
378.6976528645863,96.13017726099169,45.43591140470298,208.00230178958884,0.628023534801998,1188.7381205301938,947.2392639468252,65,19.96725234469202,0.5492569077632117,520.263741530281,1.820641644858669,2135.977384477019,4.105566492476198
483.4426596825958,316.30679508785687,167.408225048588,228.9280887307345,9.47319453748488,1005.04609764128,952.500272672756,268,48.140254309421664,0.4735372109714877,967.1576798190406,2.111766460651413,1957.5463703140358,2.024019879240685
453.61571383561034,287.0733677784941,55.855217690882085,231.63935631543137,1.7064419333293968,916.3507416926328,740.0746097327844,69,34.01785445661945,0.5106510847183242,796.5442993049866,1.9582842961189464,1656.4253514254174,2.0795144135369594
182.09082590985577,237.04266047703317,128.57638201174154,217.28626097654617,22.995819486648816,987.7627367957032,633.3030632202529,216,24.5626187045962,1.1932850537133262,547.7098683986305,0.8380227313567267,1621.065800015956,2.959716254073631
492.72595933559023,306.2094224739271,138.8301147019662,177.09737816246326,21.063223623413776,1143.1431134069956,889.8231636635273,89,53.81249870272341,0.359423681271569,937.7654965114835,2.7822318119446114,2032.966277070523,2.167883425689279
337.31058644288635,312.22591234552885,102.5309506290106,199.3710781520052,9.940566562089511,921.9612497540254,724.6049196055944,281,37.91244762853926,0.591060838779108,752.0674494174258,1.6918732123508549,1646.5661693596198,2.189386298576145
455.27366827218754,255.01067161741253,61.062135339346256,140.8475027955666,20.269887066212192,877.0705585946802,913.1694457030288,257,56.07741398477561,0.3093688754943768,771.3464752289462,3.2323872218948417,1790.240004297709,2.3209284825815026
494.28017196633704,301.3247982109219,42.528875274219224,207.573904271738,11.878116785878497,851.6284987723526,777.0619393041733,160,44.13828198168668,0.4199519140045027,838.1338454514782,2.3812250085119935,1628.6904380765259,1.9432343019141505
239.9215289876201,251.08972620094212,6.637870912485244,143.3029232461065,22.68761374267303,919.1437593560844,794.1066969370486,234,27.675750594400863,0.5972908052511657,497.6491261010475,1.6742263420236174,1713.250456293133,3.4426875612462307
148.42284679217778,244.85067783370815,60.78928024814476,210.21344676632037,13.625509882101182,1112.0192348160174,911.1637626994147,131,14.598708699418872,1.416314612673223,454.0628048740307,0.7060578144516564,2023.1829975154321,4.45573382315849
200.29147151845433,222.70009615746636,130.6325581062566,149.8477608980159,12.368391834949966,988.6505460781046,752.9453324246512,49,26.567843819128875,0.748148484615878,553.6241257821773,1.3366330622368767,1741.5958785027558,3.1458092185599305
287.92742699555276,270.97799024075084,187.66096368969653,135.2816690195286,28.04189746464903,890.992641477416,777.2509381291658,147,41.98111648971306,0.4698464138382278,746.5663809260002,2.1283550763554593,1668.2435796065818,2.234554920002403
